month,income,rent,food,travel,entertainment,savings,expenses
7,35169,5255,3693,4447,2269,5857,15664
7,45968,8110,3063,4801,2482,3005,18456
11,26385,14243,5111,3366,2168,4700,24888
7,28222,10032,3476,4660,2660,2231,20828
3,77148,11261,4917,4159,3581,5653,23918
12,69855,7417,5261,3044,1883,8576,17605
7,45444,7256,4793,4979,1950,6586,18978
1,58248,7634,5086,4149,1284,7806,18153
10,77576,16088,7243,1440,1718,4133,26489
1,60545,6891,5811,2224,1501,5836,16427
5,25362,16875,5970,2599,1257,9197,26701
2,53718,18869,5351,3462,3039,3690,30721
9,28250,17603,2958,2027,1809,3223,24397
7,22818,8464,6143,1949,3099,6970,19655
4,56368,15683,3582,1082,3597,4203,23944
4,64109,16931,5176,4776,2922,8900,29805
2,35053,14967,4416,1988,3712,2897,25083
5,77645,17128,2459,3540,2239,8675,25366
4,76997,12426,4294,3053,3702,9882,23475
12,47426,6970,4311,3752,2128,3869,17161
1,72096,16911,3229,2752,1521,2151,24413
12,67101,8953,3530,1346,1968,9244,15797
8,59023,18509,6625,1533,2777,3351,29444
3,76732,10818,3387,3704,2000,2171,19909
6,79267,11771,4797,4002,1887,7524,22457
4,44892,15684,3363,2820,1744,3429,23611
9,79232,17857,6502,1450,2067,6857,27876
7,74416,19917,2452,4216,2704,7817,29289
9,63675,11748,5904,4073,1210,5433,22935
10,49361,10003,7996,4359,3323,5199,25681
3,79225,5648,6909,1917,2130,3898,16604
1,36007,14832,2577,4942,2956,9690,25307
5,34241,19640,5919,4296,3526,3359,33381
3,64858,17626,5012,1953,2702,7873,27293
6,65073,13720,5264,4508,3252,2692,26744
8,43902,7101,3931,1213,1118,9432,13363
11,44506,18423,6242,1899,1485,8338,28049
4,37562,19239,6501,2189,3156,7877,31085
5,40239,5418,2182,3420,3501,2099,14521
5,33065,7352,5177,1652,2031,7683,16212
4,65415,16701,2235,4900,1511,5442,25347
4,61291,10775,2637,3554,2066,5049,19032
4,58805,13276,5005,1982,2832,7004,23095
4,53295,12691,6274,1575,1131,3920,21671
4,38443,15491,4479,1332,2923,2427,24225
5,29290,6751,5472,1211,2815,2586,16249
2,20211,17413,2524,1288,3798,4967,25023
2,38098,7657,4790,3657,3441,5204,19545
9,39072,17167,7659,3213,1197,2255,29236
2,63290,11123,4370,3173,1219,3473,19885
6,39650,10524,3284,4228,1867,2720,19903
2,35115,7351,3635,4833,3141,4000,18960
5,25149,13071,3723,4644,2315,8547,23753
4,61992,16291,4446,2055,3200,5007,25992
12,37716,6289,6432,2930,3572,7774,19223
7,52188,16315,6214,1273,3766,4627,27568
7,33621,7702,3581,2324,1766,9221,15373
6,26820,13835,4460,4092,2445,9946,24832
10,67529,7905,2579,4595,2181,6502,17260
5,62800,19846,5941,4827,3865,7504,34479
1,75043,19542,2195,3662,1256,8057,26655
12,50399,17259,2332,3323,3748,4289,26662
3,73838,17255,5091,2030,3562,8190,27938
9,34002,9669,6718,2882,2969,6210,22238
1,63098,7922,2657,4063,3492,7112,18134
5,65511,11654,2703,2478,2955,3731,19790
2,73243,7021,7552,2153,2667,6901,19393
4,69595,18955,6978,4370,3218,4177,33521
11,48750,8624,3449,1096,3317,3580,16486
1,46074,11344,3252,1276,3648,5226,19520
3,37310,12778,2523,2308,2638,2993,20247
10,75398,16062,4264,3847,1636,3996,25809
7,37006,18595,7085,2196,3114,6590,30990
10,29671,16310,4422,1331,3822,3852,25885
3,72189,5136,2035,3252,1007,2081,11430
4,64345,9225,2775,1102,2579,5850,15681
2,47894,14410,2027,4051,1134,5012,21622
3,69385,14209,2085,4696,3863,4716,24853
9,46193,16892,4235,1954,1829,9192,24910
3,71843,17719,4352,3407,1024,9501,26502
11,30222,8140,5493,4202,3512,7301,21347
5,43786,16721,6281,3086,3009,3455,29097
2,51509,7587,7124,1306,1373,3197,17390
4,20386,15574,6653,1883,3243,8952,27353
12,21634,11669,4556,3567,3751,8117,23543
7,60878,7605,7733,3925,3449,5112,22712
7,24133,10004,7066,3093,3169,8588,23332
12,62144,16279,7121,1193,1771,4916,26364
3,58349,19301,6312,4589,2936,9562,33138
5,54735,16719,2256,4951,1558,3311,25484
1,41952,15749,5806,4641,2232,2560,28428
10,76436,13400,7572,4240,2624,7381,27836
10,44816,12504,3447,4193,1953,7875,22097
10,41529,8810,6419,1248,2538,4104,19015
11,25767,11080,7700,2012,1907,4053,22699
1,61521,12408,4244,3254,2680,9726,22586
5,38383,9153,6599,3162,2909,3598,21823
10,24901,15199,5343,3286,2557,2944,26385
9,62889,16055,2693,3613,2062,2578,24423
1,34633,8376,7054,4147,2830,2914,22407
1,39163,6368,4065,2192,1618,7814,14243
4,79019,12809,5600,2071,2807,2161,23287
4,30707,8800,6220,3783,3788,9464,22591
2,42576,6037,2482,4141,3994,7736,16654
9,38061,18670,5665,3035,2909,2774,30279
9,65101,17664,5075,1507,3844,2056,28090
2,64706,15482,4674,1154,1205,8671,22515
9,31548,5992,4398,4630,1582,9226,16602
6,35115,12312,2350,1460,2704,3189,18826
8,29843,16130,2648,2396,1696,9929,22870
10,56945,9510,5870,1790,3459,6044,20629
4,59979,5393,2227,2225,1207,2545,11052
2,60641,13005,4063,3701,1404,8189,22173
2,23841,8686,7929,3364,3435,4980,23414
9,76250,18016,2424,3498,2510,6906,26448
1,26416,5357,4511,4709,1866,6142,16443
12,30633,9004,6819,2867,2907,3413,21597
7,57653,18887,3821,2688,3318,8395,28714
11,20594,6181,6889,1576,3484,8309,18130
3,34393,11817,6272,4167,1857,4415,24113
3,55380,7065,4590,2943,3392,7498,17990
2,65056,11871,4556,4764,3196,6083,24387
10,42743,17094,3585,3543,3675,5388,27897
6,51971,19896,3678,1361,1186,5203,26121
10,70648,18879,6659,1456,1019,3412,28013
2,72707,16610,4280,4249,2361,4629,27500
10,24861,8129,5749,1128,3420,2571,18426
4,57534,5154,4538,4561,1066,3740,15319
10,56126,18878,3016,4110,2462,9917,28466
9,34846,16750,2443,4529,1785,5927,25507
9,46177,14746,4067,1811,2998,2347,23622
6,53682,13678,5682,1872,3669,2844,24901
4,38228,11294,5798,1349,3132,4665,21573
7,54763,14574,5627,3692,2429,6592,26322
1,44009,7415,2110,2914,2418,6791,14857
12,20094,6070,4534,1451,2547,7969,14602
4,61452,7254,2088,2403,1175,8074,12920
5,35100,13042,5390,1108,1358,8654,20898
8,72221,19785,7237,4655,3878,5590,35555
12,52917,14698,3941,2231,2562,4499,23432
2,37430,15067,5310,1576,1290,2542,23243
12,55571,18211,2071,1240,3177,2215,24699
5,74486,12807,2821,3638,1478,8613,20744
6,44974,11840,5470,4159,1647,4900,23116
5,51129,11713,2815,4470,3579,8447,22577
9,67234,7190,2403,2713,1263,6393,13569
10,40860,12264,3698,3041,3550,3369,22553
1,27276,14262,6346,2285,3956,2285,26849
3,20551,13382,4916,3625,2561,5059,24484
2,68248,13331,4042,3372,2104,6221,22849
12,28486,17902,7691,1370,2436,2050,29399
3,37527,12398,7729,2958,3522,7538,26607
10,69607,17202,3953,3152,3935,3725,28242
9,29745,16603,6963,1097,3005,9218,27668
9,61128,7972,7986,2510,3065,6566,21533
10,32997,6514,5293,1095,1907,3399,14809
2,38330,16312,5702,2948,1129,5436,26091
3,75267,8970,5253,2495,1937,5303,18655
4,60078,9719,6991,3093,1814,9857,21617
9,75332,16716,5801,3937,2753,4717,29207
3,58585,18627,2255,3078,2510,9826,26470
7,74532,6345,3931,3455,1014,7599,14745
12,75526,17374,3111,4446,2519,3329,27450
3,44829,6917,2872,2405,3037,6533,15231
7,63336,12641,6587,4982,2209,5322,26419
7,28070,17569,3561,1715,2006,4898,24851
9,21320,17102,7526,4731,1706,4389,31065
2,43507,18385,6728,3691,1702,9299,30506
6,58921,13644,7408,3745,1745,2748,26542
9,26589,17334,6457,1972,3479,2523,29242
12,47459,6611,7560,3748,2984,2654,20903
12,35589,16359,7014,2512,1035,6601,26920
2,56375,7078,2893,4710,1746,6494,16427
2,63085,15773,4684,3923,3064,4953,27444
5,63200,7064,3246,1905,3561,5189,15776
10,53168,12379,2746,1808,3080,4108,20013
10,46732,10779,7243,4380,3396,3938,25798
12,51511,14450,6053,1598,2403,3204,24504
10,42426,17679,7098,1966,3555,6039,30298
8,50982,12150,6085,3680,1645,6082,23560
11,79720,5353,3006,2867,3986,8456,15212
9,36746,17592,4740,2839,1855,6062,27026
2,48514,10718,6310,4982,1516,2264,23526
5,23851,18861,6322,1134,1797,7148,28114
7,39796,8636,2890,1327,2929,5334,15782
6,30498,14755,4491,1198,1484,2711,21928
6,52852,18900,4876,1682,3711,9784,29169
7,54592,11044,3631,4331,1442,2912,20448
3,64845,19844,5703,1123,3425,7710,30095
3,35930,5711,4026,1753,2653,7775,14143
10,77651,18706,7556,2606,2013,3734,30881
9,65317,16694,6107,3429,1962,9785,28192
8,62881,15924,7241,4578,1572,8482,29315
5,67900,18073,5322,1570,1357,3445,26322
6,61590,14048,7669,4180,3585,4136,29482
11,41159,9272,7399,4112,1620,2331,22403
12,49536,6429,2741,2468,2903,9598,14541
10,44252,11444,7456,3845,2830,5849,25575
1,44003,15684,5008,3938,1805,5834,26435
10,60186,16390,3976,2169,2065,2151,24600
12,55139,8420,5662,4869,1815,9985,20766
1,59836,7068,7420,2926,3060,2707,20474
4,72452,12159,5800,2587,2624,8269,23170
2,42205,9806,5571,3223,3871,9210,22471
11,50523,11844,4911,2302,3536,2420,22593
7,76955,19155,5084,3427,2210,7804,29876
2,64627,16683,7485,1164,2359,9657,27691
10,27464,13343,7838,2862,1554,9733,25597
2,37110,8231,2773,2509,3792,2252,17305
5,66316,7906,4144,3811,2769,2998,18630
4,27121,8551,2992,1614,3122,7930,16279
8,29840,14658,3838,4636,3812,7827,26944
4,57080,9191,7980,2790,1824,5555,21785
12,60768,8423,5813,2384,2172,2292,18792
6,29461,9057,6907,3220,1206,3240,20390
5,40927,10194,5321,3810,3740,2168,23065
11,44398,16117,5842,2200,2264,4781,26423
2,53086,8665,5253,2072,3723,9807,19713
11,35329,9735,3875,2134,3622,9552,19366
12,35791,16622,5237,4281,1893,8159,28033
8,72627,14348,2003,2783,3172,2036,22306
2,34372,19735,7582,2710,3304,3444,33331
9,68703,11389,2164,1618,1736,8022,16907
9,47354,17399,6439,3712,2440,6391,29990
3,68469,12882,3897,1858,1287,8578,19924
4,64018,10289,7224,2178,2238,4367,21929
8,41537,18910,7433,4723,3685,9904,34751
9,73286,12798,5240,2686,2817,9793,23541
3,54370,18921,4567,4344,1766,8677,29598
5,71408,8408,7717,3603,3559,9466,23287
11,45405,6161,5507,2606,1572,8717,15846
8,61815,18905,4559,1636,1367,9861,26467
3,43703,6259,3338,4735,2424,2922,16756
7,35234,18959,6637,4526,2224,3820,32346
11,27532,9090,2612,4932,3332,9183,19966
8,60134,16033,6995,4387,3110,7076,30525
10,55416,10690,3884,4892,1645,4442,21111
11,26903,19451,6024,4803,1750,8420,32028
3,38242,18783,5134,1214,3811,6744,28942
2,70254,16394,3055,2353,1360,6378,23162
10,33788,7981,3622,1143,3418,3662,16164
7,55249,13065,5282,1618,2044,2998,22009
12,54588,8554,7582,2007,1940,6181,20083
9,49513,16664,4610,1353,3988,6302,26615
1,63039,14416,5069,1280,1854,5946,22619
3,39542,17579,3255,2345,3850,9830,27029
5,52294,7389,4660,4377,3093,8706,19519
3,79784,13158,6224,1836,1193,4524,22411
1,23684,6014,3042,4917,2080,7862,16053
7,43795,10729,6452,4550,2577,8735,24308
7,78599,18527,3442,2959,2480,2130,27408
10,23651,18947,5677,1389,1332,8543,27345
12,30431,17872,6176,2087,1746,6231,27881
8,30131,19201,5686,4867,1865,5417,31619
5,44091,15218,3904,1264,1644,4217,22030
10,44845,8713,4713,3053,2536,5016,19015
12,44491,6492,7237,1912,3791,3186,19432
5,76033,12585,3877,1167,1149,6294,18778
5,75372,9122,2790,3402,2657,6834,17971
1,24830,14892,7994,2995,1801,9215,27682
10,48640,5454,2224,3220,1881,9989,12779
5,74131,5917,5034,1849,3873,4812,16673
6,27334,11723,6875,3166,2236,3517,24000
12,67387,13205,6232,4297,3438,6198,27172
1,72927,11241,2225,1173,3328,6643,17967
11,29304,9374,5405,4006,2675,2005,21460
7,67647,11059,7348,3176,2694,2710,24277
1,37032,5489,5179,1186,3586,2011,15440
11,45755,5984,2811,2086,3389,4150,14270
2,67353,5960,4492,3940,1673,8842,16065
2,79486,13050,6102,2297,2360,7952,23809
5,20016,6782,6223,3645,3140,3713,19790
10,28308,19959,6066,3257,3162,6522,32444
7,49654,19542,6362,2008,2444,6266,30356
1,59244,10983,7023,2216,3160,7808,23382
10,25942,6869,6309,3797,2391,6184,19366
1,70697,16496,2246,1531,2083,8859,22356
1,22693,18884,7737,3999,3284,9606,33904
6,76751,7644,3618,2205,3685,5418,17152
2,35562,11838,3827,3607,2964,6950,22236
1,73241,18550,5445,1227,2823,5282,28045
6,26259,9345,2420,3613,2764,9892,18142
2,74210,10702,7834,1613,1723,7553,21872
6,68347,18027,7160,3136,3546,5604,31869
10,62236,16860,4764,4215,2606,4647,28445
8,72392,17593,3371,4731,2770,5596,28465
2,24942,13075,6238,2765,2814,8569,24892
11,67419,12630,4188,3862,1448,9154,22128
9,56556,10902,4612,1249,2702,9139,19465
8,76105,11032,4080,3272,1194,9287,19578
12,20371,6825,7919,3950,2708,5982,21402
10,47383,16499,6324,2942,2218,2177,27983
1,43404,16554,4735,4018,1574,9296,26881
7,27120,8110,2829,1672,3629,4610,16240
10,25702,15957,5058,3215,2758,6513,26988
6,28347,17470,2849,3157,3357,2553,26833
6,55429,8770,7334,2796,2818,5389,21718
6,76332,15884,4780,4244,2884,9774,27792
6,59419,5029,3153,4582,1590,2241,14354
10,45040,18699,6940,4950,1547,5999,32136
7,57646,13958,5829,1296,1388,3379,22471
12,65859,13806,4682,2927,2458,3596,23873
3,57083,14196,5079,3290,2752,7557,25317
6,42542,7121,2402,3256,3847,5529,16626
3,62733,16318,4975,2266,1660,7561,25219
7,28308,8009,3602,4325,2519,4004,18455
7,59242,8819,6722,2105,3832,9395,21478
8,79447,12739,7919,2457,2689,8551,25804
2,54142,13215,2980,4546,1533,3946,22274
9,64163,9059,7172,2566,1296,3300,20093
5,50690,16285,4294,2027,2517,5089,25123
9,27393,19763,4384,4265,3874,9923,32286
10,24403,18343,5352,4127,3774,9478,31596
5,23546,7910,6128,3308,1330,5395,18676
7,56745,19674,2798,4664,3681,3070,30817
11,48893,6970,4595,2589,1854,6917,16008
9,29388,19292,3366,3427,2284,8673,28369
4,72563,14730,4938,4558,2078,8015,26304
2,61756,11655,3262,1095,2305,5784,18317
9,56660,16333,4776,4932,3819,8643,29860
2,43708,9767,5248,2359,1874,3788,19248
3,44726,17161,2303,3816,1741,6287,25021
10,34008,16116,3693,3044,3017,8192,25870
2,56017,13762,4316,2739,3685,8237,24502
3,20111,18051,7852,4794,3489,7026,34186
6,69834,6242,6495,2352,2585,3772,17674
3,37545,5712,2921,4567,3940,5805,17140
10,60168,19924,2420,1828,2817,4214,26989
8,22379,18054,4178,2661,3193,9661,28086
11,50237,19070,7529,2542,1390,8397,30531
6,65948,14485,5809,1925,1372,2056,23591
7,41810,7866,7344,2148,2420,8149,19778
1,61120,14866,3166,2806,3309,8093,24147
3,37809,19413,6673,3667,1930,2237,31683
3,72813,16855,2539,3307,2502,2732,25203
2,28469,11153,7331,1830,1745,9391,22059
7,47967,10587,7029,2605,3612,8733,23833
9,29748,14551,5499,1549,2508,8163,24107
4,43424,13827,3460,4758,2770,5889,24815
12,40976,14401,6687,3747,2961,4824,27796
5,43914,12713,7357,4810,3563,3227,28443
3,50067,19927,6739,4841,2595,6237,34102
11,62875,11861,2327,3756,1684,8519,19628
9,32942,15804,4859,2031,3533,4454,26227
4,39491,18979,7238,1562,3881,6911,31660
5,69454,6297,4093,3420,3513,8113,17323
1,24533,19745,4131,1221,1465,8223,26562
11,71925,5357,4841,4951,3069,6305,18218
12,43583,18958,2351,1530,3443,2767,26282
2,57049,19433,7132,3397,2232,5383,32194
12,47821,10102,6732,4830,2586,4424,24250
9,50261,5240,5908,1030,1144,8183,13322
2,57536,15796,7291,4663,3467,5424,31217
5,49945,11854,2233,2381,3352,6548,19820
8,37384,17256,5122,1021,2807,9590,26206
3,48410,6826,6876,2312,1043,2713,17057
6,32198,13115,4728,1753,1106,2085,20702
4,49354,8558,7514,1213,3028,3578,20313
11,70870,8860,2932,1711,1149,8379,14652
7,27169,18552,3823,2188,2287,4016,26850
10,60129,17443,5500,3187,1109,8009,27239
3,51909,9447,6073,4441,2041,5486,22002
6,23830,9139,5345,4012,1749,7701,20245
12,76306,19927,2860,4391,3286,5427,30464
10,41404,5137,3230,1408,1723,5714,11498
9,47757,8734,4195,3485,3790,6739,20204
11,55650,6967,6395,1796,1327,3271,16485
10,53766,11579,3476,3060,1861,8810,19976
1,35942,9849,4023,3548,2317,5813,19737
3,52419,13334,4596,2049,2436,3624,22415
2,36668,12167,4430,3581,1460,9396,21638
8,36246,10942,5689,1860,2104,7658,20595
7,44996,12466,2533,1075,2278,4408,18352
2,71312,16825,3256,1365,1743,9011,23189
6,23065,11405,3657,2514,3410,6845,20986
3,30467,15751,3152,4163,2480,8318,25546
8,70646,17349,5893,1840,1897,8971,26979
10,64844,18878,3752,3934,1442,4851,28006
3,41007,18734,3683,4337,2833,3397,29587
10,22543,10515,4978,2583,1885,3965,19961
9,48702,13051,6332,1498,2261,6156,23142
1,48833,7019,5653,4241,1260,5241,18173
5,30033,11174,5013,2369,2296,3530,20852
3,73952,12092,2700,2780,1279,2774,18851
6,78065,7849,6670,2251,3973,4461,20743
10,54169,6192,5064,1698,3993,9985,16947
2,36829,15505,7816,3727,2850,2115,29898
9,24522,7355,6866,3250,1151,9342,18622
6,40151,7506,3764,3493,3841,7852,18604
7,55319,5333,6318,3565,2596,7543,17812
5,74798,7562,3122,1131,2671,7247,14486
9,46543,19776,5830,2268,3061,9656,30935
1,73040,15912,4958,1090,2534,9172,24494
5,57584,15630,4320,4894,2565,3349,27409
11,71883,6795,3422,4197,1950,4745,16364
10,50473,19895,3540,1471,3914,5243,28820
11,27699,5253,6525,2988,3492,7318,18258
6,22629,8657,2522,2265,2341,9398,15785
7,60455,12502,5007,1501,3846,4847,22856
12,30156,14615,7467,3808,1731,2626,27621
4,37441,8237,7670,1386,1237,7452,18530
12,50716,8331,4498,2030,1538,7585,16397
1,26834,6027,4089,2111,1768,7961,13995
11,78101,19199,3738,1597,3856,8567,28390
8,38179,7166,6189,1907,3809,7432,19071
10,46219,18283,4533,3914,3121,6618,29851
4,57617,17186,4564,4216,2457,9591,28423
3,35782,5469,7269,4522,2734,3639,19994
12,35827,18781,4764,2354,1295,4222,27194
7,77367,12660,2498,4781,1013,4945,20952
12,29431,12905,4418,4946,1611,9130,23880
2,56918,10983,7076,4235,1394,8067,23688
8,64057,18811,4746,3704,1190,4421,28451
6,29496,6093,2484,3389,2897,6727,14863
7,43331,9789,2664,4072,3864,2236,20389
5,59238,7912,5454,4191,3153,5057,20710
9,66025,10489,2627,4650,1006,7867,18772
5,79886,19332,3684,1463,2104,2967,26583
11,43563,5180,2731,4938,3812,7936,16661
5,23712,17259,6287,3509,3035,6538,30090
3,48531,16268,7864,2072,1651,9205,27855
11,65489,14412,3244,3866,3532,4831,25054
1,52664,9142,7166,2350,2380,8007,21038
2,65263,8623,4174,1473,2334,5927,16604
8,32420,9729,5874,1887,3979,3019,21469
1,74610,10259,4774,1938,3553,9930,20524
7,25315,13029,5078,3415,3566,4006,25088
5,25381,18976,6791,2310,1801,9030,29878
3,29497,14755,3139,4095,1448,4893,23437
12,49040,18738,6659,3770,3332,3562,32499
12,72326,9684,5117,3340,3121,2841,21262
11,52375,12854,4440,4520,2984,6730,24798
7,33494,8632,6118,2086,1044,4203,17880
9,51752,10973,5202,1567,2552,8872,20294
2,75539,15549,5198,4529,3792,9361,29068
8,45357,11417,6540,4601,3723,2812,26281
9,75919,6562,6872,1873,2480,9328,17787
11,36950,18127,4044,4008,3022,8783,29201
3,35752,6413,2707,4484,1574,5899,15178
2,57390,15698,2432,3636,2430,5761,24196
7,24132,18020,2472,1259,1092,5197,22843
5,61598,11504,2047,2656,3369,3709,19576
5,48276,6017,3914,3955,3513,7666,17399
10,59763,8654,3105,1183,1603,9406,14545
5,40551,19997,5180,4119,3932,3064,33228
4,46975,11842,3890,3194,3601,6281,22527
5,22670,18742,2357,2817,3800,4508,27716
4,29364,13949,2567,4947,1326,3718,22789
6,46296,16971,2479,4877,2866,7508,27193
4,44680,11098,2866,1591,3775,5332,19330
2,38066,13812,5260,2771,2846,9573,24689
9,48892,15080,6059,2432,1590,4593,25161
2,30041,8584,3028,2017,2438,3472,16067
9,29054,5181,5357,3487,1850,2698,15875
10,31637,11829,3813,2481,1439,9568,19562
6,30757,15920,5728,1228,3761,8450,26637
9,61258,15487,7513,4355,3479,2944,30834
9,47484,7667,5526,2596,3995,2136,19784
3,32329,18608,6803,3779,1327,3225,30517
1,53538,14991,3050,2368,2280,6988,22689
1,47115,11173,2126,2624,2665,4702,18588
3,46038,10421,5606,3994,3908,6716,23929
5,56622,14691,4378,4979,2577,4204,26625
3,55886,18235,3652,2287,2097,5326,26271
12,71284,18663,2007,1739,2257,4228,24666
9,29901,14176,6708,3425,2544,4456,26853
9,76377,16745,3284,4174,2905,6948,27108
3,37374,7364,7318,1953,2566,9120,19201
3,69862,10516,6693,3647,2815,5802,23671
12,73456,8305,7859,3070,3276,5099,22510
5,74519,7215,6481,3340,2450,5734,19486
2,66290,15982,2178,2290,3047,6966,23497
6,52806,5125,5595,4600,1743,6707,17063
7,37659,7620,6910,1475,1810,3538,17815
9,68770,9215,5817,3999,2752,3568,21783
6,43453,6451,5254,2972,1173,5270,15850
3,50498,14200,7913,3498,2098,6164,27709
12,24857,14405,6453,1897,2122,2601,24877
5,36312,16896,4423,3034,3560,4064,27913
4,21436,10547,6797,1284,3042,8992,21670
5,47569,11703,3750,4384,2256,6974,22093
8,78813,12369,6877,2185,3176,8978,24607
8,71251,8130,6177,1589,3421,5906,19317
6,44949,5696,5429,1121,1235,2545,13481
1,27693,7270,2184,4552,2867,7895,16873
8,65986,14707,4335,2135,1741,7932,22918
8,57019,14226,5133,2262,3237,8203,24858
2,73177,16032,6978,4281,3215,2183,30506
4,29305,14727,2506,4420,2692,2837,24345
12,52646,14005,7581,3558,1290,3892,26434
2,47302,13501,6125,1001,2418,3388,23045
4,30590,14203,3932,1891,2497,9165,22523
12,75364,18345,7412,4786,3186,3941,33729
10,72386,14210,3196,1798,2214,8048,21418
7,78609,8411,5685,1628,2988,3457,18712
9,60430,8718,7247,2904,1567,5270,20436
8,76702,19816,6181,1460,2542,4800,29999
12,23123,11717,3338,4883,2074,5303,22012
9,69805,9920,7370,4966,3345,4770,25601
8,24158,17002,4620,4929,3303,7487,29854
2,28700,7044,2682,3999,1308,3453,15033
7,30531,6116,5514,4553,3138,5635,19321
2,47738,17915,6367,2973,3196,9286,30451
12,29879,6156,7931,4697,1461,8473,20245
11,25543,5988,4160,4657,1634,5286,16439
2,66748,15658,3729,1971,1636,9489,22994
4,67924,10587,3417,2264,1645,3172,17913
1,62348,6828,6014,4029,1517,9575,18388
5,38581,12872,2018,3861,2918,3711,21669
6,56679,15269,7971,1053,2396,7496,26689
9,33582,11088,4652,4742,1189,2780,21671
10,63888,7345,5800,2490,1078,9487,16713
8,50276,14276,2464,1108,2570,3028,20418
2,58003,15697,2690,1279,1815,8545,21481
1,24799,17236,3010,2688,2905,6723,25839
2,45091,15543,7310,2698,1071,4250,26622
7,48234,8005,7612,2080,3090,9204,20787
4,66993,9435,5061,3887,1802,6149,20185
10,79177,15687,6020,3884,2129,6383,27720
5,74512,19147,2162,4285,2694,9451,28288
12,44605,18613,3635,4579,3404,5669,30231
